score,tokens,neg_scores,neu_scores,pos_scores,compound_scores,NOUN,PRON,VERB,ADJ,ADV
0.0,lone langley,0.677,0.323,0.0,-0.2732,0.0,0.0,0.0,0.0,0.0
0.0,hawiian fall old job miss place,0.242,0.758,0.0,-0.1531,0.0,0.0,0.0,0.0,0.0
0.0,back extrem pain go dr work realliy suck,0.508,0.492,0.0,-0.7351,0.0,0.0,0.0,0.0,0.0
0.0,peopl meee want sleep,0.0,0.698,0.302,0.0772,0.0,0.0,0.0,0.0,0.0
0.0,everyon exam today,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,sooo much weekend one thing 4 sure im gonna miss dad,0.124,0.698,0.178,0.1779,0.0,0.0,0.0,0.0,0.0
0.0,ha think teacher im realli go miss mr frangion,0.145,0.636,0.218,0.2023,0.0,0.0,0.0,0.0,0.0
0.0,pleas get lie tomorrow think go wake cold though,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,8 year ago today rip dad love,0.0,0.588,0.412,0.6369,0.0,0.0,0.0,0.0,0.0
0.0,ohh haha bad wont see long,0.333,0.381,0.286,-0.128,0.0,0.0,0.0,0.0,0.0
0.0,iâ´m problem instal vim editor use window,0.31,0.69,0.0,-0.4019,0.0,0.0,0.0,0.0,0.0
0.0,good didnt happen,0.0,0.408,0.592,0.4404,0.0,0.0,0.0,0.0,0.0
0.0,watch princess protect program start sinc open big mouth sister ugh,0.194,0.625,0.181,-0.0516,0.0,0.0,0.0,0.0,0.0
0.0,sit opposit man drink sole kroenenberg want ask could one,0.0,0.874,0.126,0.0772,0.0,0.0,0.0,0.0,0.0
0.0,waaant weather,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,333 let know grownup still feel like 10 time,0.0,0.762,0.238,0.3612,0.0,0.0,0.0,0.0,0.0
0.0,wouldv taken ranch,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,instal kde desktop well run pretti slow,0.0,0.741,0.259,0.2732,0.0,0.0,0.0,0.0,0.0
0.0,idea im even get go year,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,cant believ im la,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,mommi last day boston,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,oh trueli hope rest day feel infinitli brighterî well im send sunshin thought way,0.0,0.706,0.294,0.6124,0.0,0.0,0.0,0.0,0.0
0.0,may one exam still project im finish suck,0.293,0.707,0.0,-0.4404,0.0,0.0,0.0,0.0,0.0
0.0,miss today xxx,0.444,0.556,0.0,-0.1531,0.0,0.0,0.0,0.0,0.0
0.0,nope cant see,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,sweat cloth good three time pound headach friday,0.0,0.707,0.293,0.4404,0.0,0.0,0.0,0.0,0.0
0.0,way gymtryin get shape seen gym class last year well shouldnt,0.0,0.826,0.174,0.2732,0.0,0.0,0.0,0.0,0.0
0.0,sound awesom wish pool im citi could swim river bum bet,0.0,0.787,0.213,0.4019,0.0,0.0,0.0,0.0,0.0
0.0,come offic tomorrow,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,go dr get bunch shot need move school,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,need nap still work 3 hour,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,bore guy need someth,0.4,0.6,0.0,-0.25,0.0,0.0,0.0,0.0,0.0
0.0,skin stingi stupid allergi gqmf thing,0.405,0.595,0.0,-0.5267,0.0,0.0,0.0,0.0,0.0
0.0,tampa last weekend stuff dad birthday dunno ill town next miss,0.328,0.672,0.0,-0.5267,0.0,0.0,0.0,0.0,0.0
0.0,boy rock roll band one man id expect anoth rogerrafa look like ill wait 2010,0.153,0.71,0.137,-0.0772,0.0,0.0,0.0,0.0,0.0
0.0,anoth delici lunch tuxedo sushi today leg pain,0.32,0.68,0.0,-0.5106,0.0,0.0,0.0,0.0,0.0
0.0,realli ive seen im fine thank miss load x,0.134,0.504,0.361,0.4019,0.0,0.0,0.0,0.0,0.0
0.0,finish last milkshak,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,meanwhil nonmov queue miss frankmusik,0.286,0.714,0.0,-0.1531,0.0,0.0,0.0,0.0,0.0
0.0,visit still cant afford anyth,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,lol ur doin must workinu ton follow non friend,0.0,0.538,0.462,0.7184,0.0,0.0,0.0,0.0,0.0
0.0,feel like stalkeri cant stop lookin pic babyi hate today,0.245,0.464,0.291,-0.0803,0.0,0.0,0.0,0.0,0.0
0.0,flatlin iphon play oop dfu mode rescu lost picsmessag today,0.181,0.63,0.189,0.0258,0.0,0.0,0.0,0.0,0.0
0.0,sorri andrew im think famili,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,men got b work,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,listen u seek ami tri recov sort bad news,0.304,0.696,0.0,-0.5423,0.0,0.0,0.0,0.0,0.0
0.0,whoo hoo floatin river weekend hope low cuz lack rain,0.308,0.49,0.203,-0.128,0.0,0.0,0.0,0.0,0.0
0.0,move springsumm expens time move demand highest,0.2,0.8,0.0,-0.128,0.0,0.0,0.0,0.0,0.0
0.0,sad nadal wimbledon might good wont,0.31,0.4,0.29,-0.0516,0.0,0.0,0.0,0.0,0.0
0.0,head back realiti feel better pop,0.0,0.633,0.367,0.4404,0.0,0.0,0.0,0.0,0.0
0.0,download someth went 100 kb 15 kb even happen rhetor question,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,lol wu poppin boo miami im still kinda jealou u,0.0,0.763,0.237,0.4215,0.0,0.0,0.0,0.0,0.0
0.0,mhm ill hour har2009 cant rent car anyth age 21,0.237,0.763,0.0,-0.4215,0.0,0.0,0.0,0.0,0.0
0.0,loooov 3 someth miss,0.348,0.652,0.0,-0.1531,0.0,0.0,0.0,0.0,0.0
0.0,today first day kid summer vacat woke flu total bummer,0.407,0.593,0.0,-0.6697,0.0,0.0,0.0,0.0,0.0
0.0,dont know pronounc ill get ami help french lol german swear word easier pronounc,0.058,0.432,0.51,0.8567,0.0,0.0,0.0,0.0,0.0
0.0,need five mark,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,realli want win tomorrow paula bad thing cant go 2 ixtapa 2 see play im mx citi,0.146,0.542,0.312,0.4588,0.0,0.0,0.0,0.0,0.0
0.0,hate week time leav,0.552,0.448,0.0,-0.5719,0.0,0.0,0.0,0.0,0.0
0.0,gonna say crawl panda she go grandma comput,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,day imac job todayi smh n itun takin mad long instal pc,0.355,0.645,0.0,-0.6705,0.0,0.0,0.0,0.0,0.0
0.0,cant till im home,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,one follow lock account lock offend,0.306,0.694,0.0,-0.296,0.0,0.0,0.0,0.0,0.0
0.0,dont think ipod app,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,ok ok girl karin wk sazon gave face sazon good appet great wht sangria 105 read st tribeca,0.0,0.551,0.449,0.886,0.0,0.0,0.0,0.0,0.0
0.0,ever situat ur piss someon natur ur relationship doesnt realli justifi ur anger im,0.348,0.652,0.0,-0.7506,0.0,0.0,0.0,0.0,0.0
0.0,saw old man get hit car lookd like rag doll thought gettn punk,0.0,0.828,0.172,0.3612,0.0,0.0,0.0,0.0,0.0
0.0,love photograph night get funni look peopl think wierdo pervert,0.213,0.516,0.271,0.2263,0.0,0.0,0.0,0.0,0.0
0.0,actual mmmmmm hmmmmmmm lol dont worri cuz nobodi want come test drive anyway,0.0,0.728,0.272,0.4767,0.0,0.0,0.0,0.0,0.0
0.0,oh yea wax arestil red,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,one time game drunken charad dude start strip point shout ce right,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,ugh never suppos happen,0.483,0.517,0.0,-0.4215,0.0,0.0,0.0,0.0,0.0
0.0,came back dentist got four wisdom teeth pull super freak rick jame play background hate song,0.242,0.403,0.355,0.4767,0.0,0.0,0.0,0.0,0.0
0.0,your extrem lucki your home felt like curl ball didnt went get ice got rain,0.0,0.848,0.152,0.3612,0.0,0.0,0.0,0.0,0.0
0.0,woke pack,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,say might start sing ur fav insomniac songnot get sleep ne sleep,0.0,0.786,0.214,0.4588,0.0,0.0,0.0,0.0,0.0
0.0,work im sleepi oh welli name hope arriv soon iphon,0.0,0.756,0.244,0.4404,0.0,0.0,0.0,0.0,0.0
0.0,ok bro u hang player loung mohegan last night didnt even call mad,0.0,0.695,0.305,0.5897,0.0,0.0,0.0,0.0,0.0
0.0,say thanx havent even vote yet,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,that risk asshol,0.512,0.488,0.0,-0.2732,0.0,0.0,0.0,0.0,0.0
0.0,dont know get worri thought mayb ddub get twitter haha ryme,0.0,0.769,0.231,0.4588,0.0,0.0,0.0,0.0,0.0
0.0,make cri ever,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,oh im sorri that sad,0.437,0.563,0.0,-0.4767,0.0,0.0,0.0,0.0,0.0
0.0,im 4rm royal leamington spa right centr england small get regularli told 4 blast dc 2 loud lol,0.0,0.859,0.141,0.4215,0.0,0.0,0.0,0.0,0.0
0.0,suppos rain,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,kinda news im still wait hear,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,aw im actin messeng friend love one,0.0,0.403,0.597,0.8126,0.0,0.0,0.0,0.0,0.0
0.0,bff chaze leav whole month pullman make sad want cri,0.203,0.458,0.34,0.2732,0.0,0.0,0.0,0.0,0.0
0.0,meatpack district oh god pleas pleas pleas come home creep go steal away,0.196,0.675,0.129,-0.2732,0.0,0.0,0.0,0.0,0.0
0.0,im surpris shit still fit hat,0.356,0.396,0.248,-0.2732,0.0,0.0,0.0,0.0,0.0
0.0,yea workout w trainer later how day go,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,longest day ever even 5pm yet,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,soooo miss wizard world right,0.286,0.714,0.0,-0.1531,0.0,0.0,0.0,0.0,0.0
0.0,oh man painkil like candybut get sleepypain goin 1 sec,0.0,0.783,0.217,0.3612,0.0,0.0,0.0,0.0,0.0
0.0,arrrrrrrgggggggghhhhhhhh that line commun temporarili suspend,0.315,0.685,0.0,-0.3182,0.0,0.0,0.0,0.0,0.0
0.0,indian gov bail air india nooooo let fail terribl servic,0.28,0.72,0.0,-0.5423,0.0,0.0,0.0,0.0,0.0
0.0,cast jeanett mccurdi left icarli,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,hay follow pli one day,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,afraid isnt youtub anymor,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,tomorrow one week miss feel like im empti dont u feel,0.122,0.687,0.191,0.2263,0.0,0.0,0.0,0.0,0.0
0.0,hate tonsil neck ear feel funni hurri,0.381,0.619,0.0,-0.5719,0.0,0.0,0.0,0.0,0.0
0.0,want wine,0.0,0.435,0.565,0.0772,0.0,0.0,0.0,0.0,0.0
0.0,go grandpa today caus im sick,0.398,0.602,0.0,-0.5106,0.0,0.0,0.0,0.0,0.0
0.0,im sad formula 1 isnt use,0.383,0.617,0.0,-0.4767,0.0,0.0,0.0,0.0,0.0
0.0,awwww,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,rain good,0.0,0.256,0.744,0.4404,0.0,0.0,0.0,0.0,0.0
0.0,surpris even show actual excit,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,shitti week,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,tri find motiv get hous gym booooo,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,good know terrifi thunder,0.0,0.508,0.492,0.4404,0.0,0.0,0.0,0.0,0.0
0.0,feel littl better still way gonna bang doe club dsum dread get photoshoot 2moro,0.168,0.67,0.162,-0.0258,0.0,0.0,0.0,0.0,0.0
0.0,im superduperbor diamond freak woke nap carmen alway put stray thing inthemost retardo place i3her,0.158,0.71,0.131,-0.128,0.0,0.0,0.0,0.0,0.0
0.0,keep swimminjust keep swimmin lol itll b good that mo def sumthin u wanna get kid good look 4 u,0.0,0.664,0.336,0.8225,0.0,0.0,0.0,0.0,0.0
0.0,200 guest sure didnt forgot someon didnt get invit,0.0,0.777,0.223,0.3182,0.0,0.0,0.0,0.0,0.0
0.0,necklac yet mayb tomorrow,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,tenni camp yeah sad news way back bike tire pop,0.233,0.602,0.165,-0.2263,0.0,0.0,0.0,0.0,0.0
0.0,herei dont think come us go london think,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,fuck goin w ubertwitt damn updat ok twitterberri fix,0.431,0.417,0.153,-0.6124,0.0,0.0,0.0,0.0,0.0
0.0,last employ laid open product facil mexico 3 yr ago use 1 fire,0.167,0.833,0.0,-0.34,0.0,0.0,0.0,0.0,0.0
0.0,tell ya damn bore dont tri swing wit twit nono say manag,0.32,0.68,0.0,-0.5719,0.0,0.0,0.0,0.0,0.0
0.0,make wont 24 hour day play,0.0,0.676,0.324,0.34,0.0,0.0,0.0,0.0,0.0
0.0,got big batch daylili anoth mg morn pink red need get ground right away,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,sigh u might u know thing im depress,0.311,0.583,0.107,-0.4767,0.0,0.0,0.0,0.0,0.0
0.0,mad socom,0.762,0.238,0.0,-0.4939,0.0,0.0,0.0,0.0,0.0
0.0,sad report glambert singl mediocr voic nice first vers fine pure chees ugh,0.303,0.462,0.236,-0.3182,0.0,0.0,0.0,0.0,0.0
0.0,grrrrr time ramadan thrown thing littl id love bail,0.0,0.656,0.344,0.6369,0.0,0.0,0.0,0.0,0.0
0.0,wow assist princip job helena elemntari openwho fight park space,0.181,0.556,0.264,0.296,0.0,0.0,0.0,0.0,0.0
0.0,officialim depress feel pain,0.765,0.235,0.0,-0.7579,0.0,0.0,0.0,0.0,0.0
0.0,man never get ice cream truck neighborhood even lot kid,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,ooopsss without batteri u plug comput save first donâ´t worri listen video car bad,0.187,0.642,0.171,-0.0772,0.0,0.0,0.0,0.0,0.0
0.0,said bye one one great friend ryan sitig leav afa,0.0,0.523,0.477,0.8074,0.0,0.0,0.0,0.0,0.0
0.0,im jealou bike go shop gunki carb du rusti tank think luv 84 honda magna,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,right tri contact nad aclu abt wont touch frustrat got best quit nf,0.0,0.741,0.259,0.6369,0.0,0.0,0.0,0.0,0.0
0.0,perdi vontad de sair,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,darn miss 3 minut mapquest direct caus outoftown pout,0.167,0.833,0.0,-0.1531,0.0,0.0,0.0,0.0,0.0
0.0,chang plan head farm recept instead work tapa oh well,0.0,0.811,0.189,0.2732,0.0,0.0,0.0,0.0,0.0
0.0,plastic card would allow visit pab folk point didnt show today chanc visit lower,0.137,0.745,0.118,-0.0772,0.0,0.0,0.0,0.0,0.0
0.0,summer bore without friend dont friend close live templ citi,0.335,0.506,0.159,-0.3449,0.0,0.0,0.0,0.0,0.0
0.0,nightmar last night ate meat,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,total miss watch fav show hous need turn tube asap,0.144,0.608,0.248,0.3336,0.0,0.0,0.0,0.0,0.0
0.0,rockin singl girl swag much whole anniversari love thing,0.0,0.656,0.344,0.6369,0.0,0.0,0.0,0.0,0.0
0.0,houston transtar show heavi traffic rout home guess ill work lesson 13 convers italian ascolti e repeti,0.149,0.851,0.0,-0.4215,0.0,0.0,0.0,0.0,0.0
0.0,favorit anchormen retir first jim nunn newman,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,race cancel friday june 19th due wet track track close,0.182,0.818,0.0,-0.25,0.0,0.0,0.0,0.0,0.0
0.0,went look said wasnt person,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,oh well mobil substract 30,0.0,0.656,0.344,0.2732,0.0,0.0,0.0,0.0,0.0
0.0,talk becken alberta miss becken,0.286,0.714,0.0,-0.1531,0.0,0.0,0.0,0.0,0.0
0.0,islamabad xpress way lot jhatkay,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,need mac see jailbreak softwar alreadi,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,still wait get hair done im hungri want go home play want go mall hour,0.0,0.706,0.294,0.4588,0.0,0.0,0.0,0.0,0.0
0.0,oh yeah fail math exam well better luck next time,0.187,0.267,0.545,0.6908,0.0,0.0,0.0,0.0,0.0
0.0,ahhhh your right,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,long way lossi,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,would one last chanc,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,dream,0.0,0.0,1.0,0.25,0.0,0.0,0.0,0.0,0.0
0.0,headach r fun,0.0,0.377,0.623,0.5106,0.0,0.0,0.0,0.0,0.0
0.0,afternoon pt show morn show im feel lazi,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,bbc news show hasnt clue mobil phone statu futur,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,go miss britney spear time around concert week half weddingand john practic,0.127,0.873,0.0,-0.1531,0.0,0.0,0.0,0.0,0.0
0.0,stress beyond explan hope dad go alright tri chill go watch sunshin clean,0.144,0.464,0.392,0.5859,0.0,0.0,0.0,0.0,0.0
0.0,let hunger pain begin,0.726,0.274,0.0,-0.6486,0.0,0.0,0.0,0.0,0.0
0.0,that definit excus ugh,0.483,0.517,0.0,-0.4215,0.0,0.0,0.0,0.0,0.0
0.0,alregi kill today,0.701,0.299,0.0,-0.6908,0.0,0.0,0.0,0.0,0.0
0.0,taylor swift look ticket master everyday concert like enver comign toronto,0.0,0.677,0.323,0.5106,0.0,0.0,0.0,0.0,0.0
0.0,well problem black box insid explod last night anyth wire sigh,0.194,0.576,0.23,-0.128,0.0,0.0,0.0,0.0,0.0
0.0,ohguess joke ruin score 1 guy,0.38,0.4,0.22,-0.3818,0.0,0.0,0.0,0.0,0.0
0.0,im well night im bed follow pleas dm x thank x,0.0,0.662,0.338,0.5574,0.0,0.0,0.0,0.0,0.0
0.0,grrr hate sensit teef,0.718,0.282,0.0,-0.6249,0.0,0.0,0.0,0.0,0.0
0.0,nah dont let hehe wend would believ dress shop tomorrow york race,0.113,0.887,0.0,-0.1027,0.0,0.0,0.0,0.0,0.0
0.0,think halfwit go,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,wish vega rite,0.0,0.426,0.574,0.4019,0.0,0.0,0.0,0.0,0.0
0.0,im young use coaster wick damn head ach,0.278,0.722,0.0,-0.4019,0.0,0.0,0.0,0.0,0.0
0.0,hate weather how,0.649,0.351,0.0,-0.5719,0.0,0.0,0.0,0.0,0.0
0.0,lay hyatt sad leav hawaii,0.437,0.563,0.0,-0.4767,0.0,0.0,0.0,0.0,0.0
0.0,didnt work,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,need work,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,chanc,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,13 min,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,wish angel go nafin,0.0,0.526,0.474,0.4019,0.0,0.0,0.0,0.0,0.0
0.0,darl what go chat late,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,want cash cab,0.0,0.606,0.394,0.0772,0.0,0.0,0.0,0.0,0.0
0.0,take camera tomorrow sister batteri borrow would pointless,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,wish goingbut sadlyno,0.0,0.426,0.574,0.4019,0.0,0.0,0.0,0.0,0.0
0.0,couldnt escap glad got go trip lot get farther,0.237,0.763,0.0,-0.357,0.0,0.0,0.0,0.0,0.0
0.0,your idiot,0.767,0.233,0.0,-0.5106,0.0,0.0,0.0,0.0,0.0
0.0,oh guess alreadi dream interpret book sleep brunett,0.0,0.778,0.222,0.25,0.0,0.0,0.0,0.0,0.0
0.0,like id get whole new number stuff,0.0,0.568,0.432,0.4215,0.0,0.0,0.0,0.0,0.0
0.0,saw giant elmo,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,iphon 3g arriv 130 today realli excit tri activ may take,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,load ipod hope quick trip corpu mayb nap car im exhaust,0.156,0.638,0.206,0.1779,0.0,0.0,0.0,0.0,0.0
0.0,cant im goin go pick cake mom ill home likean hour,0.219,0.781,0.0,-0.4215,0.0,0.0,0.0,0.0,0.0
0.0,omg your sick,0.623,0.377,0.0,-0.5106,0.0,0.0,0.0,0.0,0.0
0.0,concert great harley davidson men well rain,0.0,0.446,0.554,0.7351,0.0,0.0,0.0,0.0,0.0
0.0,tooth extract never fun,0.474,0.526,0.0,-0.4023,0.0,0.0,0.0,0.0,0.0
0.0,piti walmart around corner everi walmart germani close,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,ohh man that good,0.0,0.508,0.492,0.4404,0.0,0.0,0.0,0.0,0.0
0.0,shout homi love even though she cool follow,0.0,0.48,0.52,0.7579,0.0,0.0,0.0,0.0,0.0
0.0,realli pleas follow sista,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,watch dogtown im go cri,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,bout readi watch friday 13th much gut gore hope keep dinner,0.0,0.775,0.225,0.4404,0.0,0.0,0.0,0.0,0.0
0.0,see uncal 3 southern way,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,amaz night town guy shame andi didnt come properli,0.279,0.721,0.0,-0.4767,0.0,0.0,0.0,0.0,0.0
0.0,yeah lot cathol school citi close school year economi,0.0,0.784,0.216,0.296,0.0,0.0,0.0,0.0,0.0
0.0,could use rum fix heheh guess ill wait til get home,0.219,0.781,0.0,-0.4215,0.0,0.0,0.0,0.0,0.0
0.0,ok thank check,0.0,0.175,0.825,0.5719,0.0,0.0,0.0,0.0,0.0
0.0,hot 100 got beth car plu aint got aircondit go swim,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,got camp 20 minut ago ate im soundcheck go solo tonight,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,man gotta wake earli 2moro realli dont want,0.149,0.851,0.0,-0.0572,0.0,0.0,0.0,0.0,0.0
0.0,sorri got parti go morninn,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,concert paigey everyon know left cuz rain,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,sad jack comp ill pray come back life,0.447,0.379,0.174,-0.5574,0.0,0.0,0.0,0.0,0.0
0.0,yeah hear traffic bad,0.455,0.26,0.286,-0.3182,0.0,0.0,0.0,0.0,0.0
0.0,want summer,0.0,0.435,0.565,0.0772,0.0,0.0,0.0,0.0,0.0
0.0,sometim good cri sorri sad sweetgirl xxxx,0.282,0.455,0.264,-0.0516,0.0,0.0,0.0,0.0,0.0
0.0,im sorri back harri know wont repli awesom gig porto alegr,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,hj nao vou para net,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,near done halfway well worth finish,0.0,0.5,0.5,0.4588,0.0,0.0,0.0,0.0,0.0
0.0,one mood,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,realli want got rescu ny middl final,0.0,0.822,0.178,0.0772,0.0,0.0,0.0,0.0,0.0
0.0,lol shut went black led light start flashin hung mom,0.0,0.763,0.237,0.4215,0.0,0.0,0.0,0.0,0.0
0.0,clue,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,best friend suppos home today miss bunch 3,0.114,0.357,0.529,0.7783,0.0,0.0,0.0,0.0,0.0
0.0,actual scrap appar close last year,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,yeah friday nice weather want leav work earli wont,0.0,0.488,0.512,0.6486,0.0,0.0,0.0,0.0,0.0
0.0,hello taylor big fan inspir lovey pleas come brazil,0.0,0.777,0.223,0.3182,0.0,0.0,0.0,0.0,0.0
0.0,cant believ your let go sooo long,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,bad cant watch late 1249,0.467,0.533,0.0,-0.5423,0.0,0.0,0.0,0.0,0.0
0.0,gratefulgurl rothburi go kick ass wish go got back roo im broke suck,0.44,0.431,0.129,-0.7579,0.0,0.0,0.0,0.0,0.0
0.0,doesnt like,0.678,0.322,0.0,-0.2755,0.0,0.0,0.0,0.0,0.0
0.0,would serious crazi color except id like employ point near futur,0.102,0.703,0.195,0.296,0.0,0.0,0.0,0.0,0.0
0.0,im work wait next hour half get sorri your pain that good,0.204,0.617,0.179,-0.1027,0.0,0.0,0.0,0.0,0.0
0.0,would watch hubbi wont let,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,ahhh well time bubbl bath good book glass wineim start streth 12hrx4nite,0.0,0.667,0.333,0.6124,0.0,0.0,0.0,0.0,0.0
0.0,good look hospit holli shame gonna miss concert x catch owt danni ill give ya get well sooon x,0.283,0.528,0.189,-0.3612,0.0,0.0,0.0,0.0,0.0
0.0,uh feel like watch wristcutt late nowi get earli tomorrow,0.0,0.783,0.217,0.3612,0.0,0.0,0.0,0.0,0.0
0.0,nice follow van london suppli sofa chose cartoon badger logo couldnt pic sinc drive,0.0,0.823,0.177,0.4215,0.0,0.0,0.0,0.0,0.0
0.0,took nobl blood work poor lil dude glad that,0.237,0.534,0.229,-0.0258,0.0,0.0,0.0,0.0,0.0
0.0,yea yea head haiti tomorrow morn im feel 50 excit 2 week 3 day im feel home sick alreadi,0.155,0.845,0.0,-0.5106,0.0,0.0,0.0,0.0,0.0
0.0,blood sugar waaaay control sinc yesterday im migrain kidney hurt,0.274,0.726,0.0,-0.5267,0.0,0.0,0.0,0.0,0.0
0.0,would live next door babi,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,feel like one vampir melt sun comfort mah,0.0,0.545,0.455,0.6124,0.0,0.0,0.0,0.0,0.0
0.0,bummer vote,0.722,0.278,0.0,-0.3818,0.0,0.0,0.0,0.0,0.0
0.0,u r lucki u get jo bro cd,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,go far one talk,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
